user_id,full_name,kyc_status,risk_segment,monthly_income,occupation,city,state,transaction_count,transaction_amount,average_transaction_value,failed_transaction_count,pending_transaction_count,dispute_count,disputed_amount,high_severity_disputes,critical_disputes,failed_rate,dispute_rate,risk_score,risk_level,repeated_dispute_flag,high_value_dispute_flag
USR78482,Qasim Sane,Approved,,,Freelancer,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,3429.16,1.0,0.0,0,0,10.0,Low,False,False
USR50898,Nidra Dasgupta,Rejected,high,13939.0,Business Owner,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,3329.74,1.0,0.0,0,0,10.0,Low,False,False
USR93861,Praneel Dass,Approved,low,53130.0,Business Owner,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,3309.31,1.0,0.0,0,0,10.0,Low,False,False
USR83236,Sai Modi,Approved,low,67877.0,Freelancer,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,1.0,3187.1,1.0,0.0,0,0,10.0,Low,False,False
USR91599,Advika Agate,Approved,high,40584.0,Unemployed,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,1.0,3118.57,1.0,0.0,0,0,10.0,Low,False,False
USR76141,Gayathri Palan,Approved,,38975.0,Retired,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,1.0,3040.89,1.0,0.0,0,0,10.0,Low,False,False
USR91623,Harita Kala,Approved,low,39155.0,Salaried,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,2.0,3026.75,0.0,0.0,0,0,10.0,Low,True,False
USR74311,Anjali Zachariah,Approved,low,41688.0,Salaried,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,1.0,2932.55,1.0,0.0,0,0,10.0,Low,False,False
USR39089,Yashoda Swaminathan,Approved,high,14280.0,Student,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,2.0,2824.33,0.0,0.0,0,0,10.0,Low,True,False
USR31275,Maanas Batra,Approved,medium,19056.0,Self Employed,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,2618.19,1.0,0.0,0,0,10.0,Low,False,False
USR46590,Xalak Minhas,Approved,low,15103.0,Business Owner,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,2616.12,1.0,0.0,0,0,10.0,Low,False,False
USR35582,Nimratben,Approved,medium,6600.0,Gig Worker,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,2580.03,1.0,0.0,0,0,10.0,Low,False,False
USR51316,Gopal Agrawal,Approved,low,27013.0,Salaried,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,1.0,2566.03,1.0,0.0,0,0,10.0,Low,False,False
USR17577,Nikita Bose,Approved,medium,21048.0,Self Employed,Ludhiana,Punjab,1.0,21060.5,21060.5,0.0,0.0,1.0,2479.76,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR76131,Janya Mody,Approved,medium,,Self Employed,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,2386.57,1.0,0.0,0,0,10.0,Low,False,False
USR37685,Udant Dugar,Approved,low,38981.0,Unemployed,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,2345.09,1.0,0.0,0,0,10.0,Low,False,False
USR89004,Viraj Menon,In Progress,low,7584.0,Student,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,2235.82,1.0,0.0,0,0,10.0,Low,False,False
USR30925,Krishnanarasimhan,Approved,low,,Retired,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,1.0,2231.72,1.0,0.0,0,0,10.0,Low,False,False
USR13864,Sachi Biswas,Pending,low,19300.0,Farmer,Ludhiana,Punjab,1.0,14503.79,14503.79,0.0,0.0,1.0,2225.74,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR55253,Ekta Kata,Pending,low,37826.0,Self Employed,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,2150.0,1.0,0.0,0,0,10.0,Low,False,False
USR47299,Lohit Dalal,Approved,medium,43239.0,Business Owner,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,2108.9,1.0,0.0,0,0,10.0,Low,False,False
USR93650,Noah Mishra,Pending,high,16986.0,Business Owner,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,2066.08,1.0,0.0,0,0,10.0,Low,False,False
USR14844,Jhalak Nori,Approved,medium,41637.0,Business Owner,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,1994.56,1.0,0.0,0,0,10.0,Low,False,False
USR92904,Neha Bhandari,Pending,low,32201.0,Self Employed,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,1.0,1942.12,1.0,0.0,0,0,10.0,Low,False,False
USR40874,Lakshit Mangal,Approved,high,26900.0,Freelancer,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,1.0,1935.98,1.0,0.0,0,0,10.0,Low,False,False
USR71922,Bakhshi Nagarajan,Approved,low,26017.0,Farmer,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,1883.55,1.0,0.0,0,0,10.0,Low,False,False
USR18760,Kala Loke,Approved,medium,38175.0,Self Employed,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,1881.35,1.0,0.0,0,0,10.0,Low,False,False
USR76645,Gayathri Parmar,Pending,low,21400.0,Business Owner,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,1.0,1860.61,1.0,0.0,0,0,10.0,Low,False,False
USR92382,Geetika Maharaj,Approved,low,22619.0,Salaried,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,1.0,1850.41,1.0,0.0,0,0,10.0,Low,False,False
USR59665,Elijahsuri,Approved,,53500.0,Business Owner,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,1.0,1779.15,1.0,0.0,0,0,10.0,Low,False,False
USR32927,Kritika Kibe,Rejected,medium,,Self Employed,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,1771.56,1.0,0.0,0,0,10.0,Low,False,False
USR26991,Madhav Golla,Approved,low,29954.0,Retired,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,1744.0,1.0,0.0,0,0,10.0,Low,False,False
USR61084,Rajata Khatri,Pending,medium,74577.0,Self Employed,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,1.0,1736.0,1.0,0.0,0,0,10.0,Low,False,False
USR36575,Odika Buch,Approved,low,22799.0,Business Owner,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,1.0,1726.97,1.0,0.0,0,0,10.0,Low,False,False
USR30602,Matthew Hayre,Approved,low,19747.0,Gig Worker,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,1.0,1708.0,1.0,0.0,0,0,10.0,Low,False,False
USR17908,Girik Aggarwal,Approved,low,12834.0,Retired,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,1.0,1706.49,1.0,0.0,0,0,10.0,Low,False,False
USR34052,Upkaar Sem,Approved,low,30015.0,Student,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,1658.43,1.0,0.0,0,0,10.0,Low,False,False
USR74004,Anjali Prabhakar,Rejected,low,40865.0,Retired,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,1.0,1608.0,1.0,0.0,0,0,10.0,Low,False,False
USR96611,Kashish Lall,Approved,medium,41308.0,Gig Worker,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,1.0,1552.99,1.0,0.0,0,0,10.0,Low,False,False
USR22154,Hardik Kapadia,Approved,low,26980.0,Freelancer,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,1.0,1535.65,1.0,0.0,0,0,10.0,Low,False,False
USR60803,David Ben,Approved,medium,25889.0,Unemployed,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,1528.98,1.0,0.0,0,0,10.0,Low,False,False
USR40891,Kai Panchal,Approved,low,15883.0,Salaried,Jaipur,Rajasthan,1.0,22083.01,22083.01,0.0,0.0,1.0,1523.73,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR38065,Panini Sekhon,Approved,high,,Salaried,Hyderabad,Telangana,1.0,6848.27,6848.27,0.0,0.0,1.0,1520.53,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR69637,Yashawini Vasa,Pending,low,88160.0,Gig Worker,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,1.0,1508.23,1.0,0.0,0,0,10.0,Low,False,False
USR75302,Abhiram Natarajan,Approved,high,50758.0,Freelancer,Lucknow,Uttar Pradesh,1.0,1378.0,1378.0,0.0,0.0,1.0,1486.0,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR16031,Urishilla Seth,Approved,medium,54850.0,Self Employed,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,1424.0,1.0,0.0,0,0,10.0,Low,False,False
USR56554,Finn Ramaswamy,Approved,low,16257.0,Freelancer,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,1316.81,1.0,0.0,0,0,10.0,Low,False,False
USR92659,Fariq Banerjee,Approved,low,32231.0,Business Owner,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,1300.73,1.0,0.0,0,0,10.0,Low,False,False
USR91078,Vidhi Seth,Approved,low,36166.0,Self Employed,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,1290.78,1.0,0.0,0,0,10.0,Low,False,False
USR45600,Upma Deshpande,Approved,low,35674.0,Self Employed,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,1284.43,1.0,0.0,0,0,10.0,Low,False,False
USR57460,Vedika Sengupta,Approved,low,30769.0,Salaried,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,1.0,1271.0,1.0,0.0,0,0,10.0,Low,False,False
USR94106,Ryan Chowdhury,Rejected,,29640.0,Farmer,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,1260.53,1.0,0.0,0,0,10.0,Low,False,False
USR73167,Guneet Modi,Approved,high,30862.0,Retired,Chennai,Tamil Nadu,1.0,24905.65,24905.65,0.0,0.0,1.0,1257.85,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR61306,Jalsa Mammen,Approved,high,,Gig Worker,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,1.0,1246.38,1.0,0.0,0,0,10.0,Low,False,False
USR24555,Matthew Bansal,Approved,high,23986.0,Retired,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,1207.12,1.0,0.0,0,0,10.0,Low,False,False
USR43980,Aarna Ahluwalia,Approved,low,37572.0,Student,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,1201.31,1.0,0.0,0,0,10.0,Low,False,False
USR76772,Nilima Palla,Approved,low,29500.0,Student,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,1191.08,1.0,0.0,0,0,10.0,Low,False,False
USR56399,Charles Dara,Approved,medium,16516.0,Student,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,1189.65,1.0,0.0,0,0,10.0,Low,False,False
USR55160,Daksha Gara,Approved,medium,34889.0,Unemployed,Delhi,Delhi,1.0,1974.88,1974.88,0.0,0.0,2.0,1162.1299999999999,0.0,0.0,0.0,200.0,10.0,Low,True,False
USR12829,Vasudha Srinivas,Approved,low,17948.0,Retired,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,1.0,1160.82,1.0,0.0,0,0,10.0,Low,False,False
USR45724,Wyatt Pandey,Pending,low,21311.0,Gig Worker,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,1114.45,1.0,0.0,0,0,10.0,Low,False,False
USR89267,Patrick Basak,Approved,low,31486.0,Freelancer,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,1.0,1074.0,1.0,0.0,0,0,10.0,Low,False,False
USR14813,Megha Nadkarni,In Progress,low,31502.0,Gig Worker,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,2.0,1047.15,0.0,0.0,0,0,10.0,Low,True,False
USR14871,Ekantika Rege,Approved,medium,28300.0,Self Employed,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,1035.0,1.0,0.0,0,0,10.0,Low,False,False
USR95647,Ekavir Mahal,Approved,low,18800.0,Farmer,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,1.0,985.98,1.0,0.0,0,0,10.0,Low,False,False
USR41036,Aayush Arya,Approved,low,52516.0,Farmer,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,946.63,1.0,0.0,0,0,10.0,Low,False,False
USR23407,Yahvi Parsa,Approved,high,30658.0,Retired,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,928.0,1.0,0.0,0,0,10.0,Low,False,False
USR92485,Hiral Rau,Approved,low,22697.0,Unemployed,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,920.19,1.0,0.0,0,0,10.0,Low,False,False
USR40088,Yasti Sethi,Approved,medium,17933.0,Farmer,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,917.0,1.0,0.0,0,0,10.0,Low,False,False
USR24507,Jeremiah Dugar,Approved,low,18883.0,Business Owner,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,1.0,902.0,1.0,0.0,0,0,10.0,Low,False,False
USR13587,Jeevika Nagi,Approved,low,34461.0,Retired,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,860.7,1.0,0.0,0,0,10.0,Low,False,False
USR41172,Arunima Dyal,Approved,medium,22792.0,Self Employed,Kolkata,West Bengal,1.0,16839.08,16839.08,0.0,0.0,1.0,852.0,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR12102,Balendra Mistry,Approved,low,32678.0,Salaried,Bengaluru,Karnataka,1.0,14110.0,14110.0,0.0,0.0,1.0,824.86,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR12530,Omaja Pai,Approved,medium,15971.0,Business Owner,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,816.65,1.0,0.0,0,0,10.0,Low,False,False
USR45344,Gaurika Natarajan,Approved,low,19621.0,Unemployed,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,802.62,1.0,0.0,0,0,10.0,Low,False,False
USR89656,Yadavi Sem,Pending,medium,19281.0,Self Employed,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,752.0,1.0,0.0,0,0,10.0,Low,False,False
USR56117,Geetika Badal,Approved,low,14073.0,Retired,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,748.53,1.0,0.0,0,0,10.0,Low,False,False
USR42412,Mugdha Mohan,Approved,high,11745.0,Salaried,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,732.38,1.0,0.0,0,0,10.0,Low,False,False
USR29561,Osha Dhar,Approved,medium,,Student,Chennai,Tamil Nadu,1.0,17725.41,17725.41,0.0,0.0,1.0,704.73,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR27583,Gopal Nagarajan,Approved,low,30236.0,Business Owner,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,1.0,699.14,1.0,0.0,0,0,10.0,Low,False,False
USR11586,Ojasvi Contractor,Approved,low,54600.0,Farmer,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,1.0,683.69,1.0,0.0,0,0,10.0,Low,False,False
USR72448,Krishna Comar,Approved,low,23485.0,Self Employed,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,678.63,1.0,0.0,0,0,10.0,Low,False,False
USR35410,Nakul Kamdar,Approved,low,43154.0,Farmer,Jalandhar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,671.84,1.0,0.0,0,0,10.0,Low,False,False
USR64199,Hemani Narayan,Approved,low,36283.0,Business Owner,Bengaluru,Karnataka,1.0,18543.62,18543.62,0.0,0.0,1.0,666.76,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR46501,Jason Sundaram,Approved,low,28600.0,Gig Worker,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,652.86,1.0,0.0,0,0,10.0,Low,False,False
USR10598,Omaja Mohan,Approved,low,35597.0,Freelancer,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,641.02,1.0,0.0,0,0,10.0,Low,False,False
USR68432,Hiral Buch,Approved,medium,40600.0,Business Owner,Ludhiana,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,578.72,1.0,0.0,0,0,10.0,Low,False,False
USR82793,Dakshgoswami,Approved,medium,7087.0,Freelancer,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,565.73,1.0,0.0,0,0,10.0,Low,False,False
USR94542,Yauvani Badal,Approved,high,28970.0,Gig Worker,Pune,Maharashtra,1.0,7718.62,7718.62,0.0,0.0,1.0,562.29,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR40977,Girindra Borde,Pending,low,,Unemployed,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,562.25,1.0,0.0,0,0,10.0,Low,False,False
USR54580,Hemal Desai,Approved,low,37345.0,Gig Worker,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,1.0,560.0,1.0,0.0,0,0,10.0,Low,False,False
USR57427,Jason Shanker,Approved,high,18298.0,Salaried,Mumbai,Maharashtra,1.0,19601.18,19601.18,0.0,0.0,1.0,543.72,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR23329,Elijah Nori,Approved,medium,37180.0,Gig Worker,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,1.0,505.0,1.0,0.0,0,0,10.0,Low,False,False
USR91954,Quincy Palan,Approved,low,12862.0,Freelancer,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,1.0,472.22,1.0,0.0,0,0,10.0,Low,False,False
USR94333,Ishwar Gara,Approved,low,21783.0,Business Owner,Amritsar,Punjab,0.0,0.0,0.0,0.0,0.0,1.0,422.45,1.0,0.0,0,0,10.0,Low,False,False
USR15564,Wakeeta Dutta,Approved,high,24807.0,Retired,Jalandhar,Punjab,1.0,9876.23,9876.23,0.0,0.0,1.0,408.0,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR75789,Anjali Raju,Approved,medium,15583.0,Salaried,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,1.0,387.13,1.0,0.0,0,0,10.0,Low,False,False
USR50260,Nitarajayaraman,Approved,low,22622.0,Retired,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,1.0,384.26,1.0,0.0,0,0,10.0,Low,False,False
USR25470,Nirja Srinivasan,In Progress,medium,22361.0,Freelancer,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,1.0,314.65,1.0,0.0,0,0,10.0,Low,False,False
USR66122,Omya Buch,Approved,low,48986.0,Business Owner,Kolkata,West Bengal,1.0,22072.08,22072.08,0.0,0.0,1.0,260.19,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR97817,Zashil Krishna,Approved,high,31832.0,Unemployed,Mumbai,Maharashtra,1.0,11734.46,11734.46,0.0,0.0,1.0,258.0,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR41631,Anjali Nayak,Approved,low,,Salaried,Bengaluru,Karnataka,0.0,0.0,0.0,0.0,0.0,1.0,216.17,1.0,0.0,0,0,10.0,Low,False,False
USR90528,Bhavini Rege,Approved,high,29306.0,Unemployed,Lucknow,Uttar Pradesh,2.0,25142.96,12571.48,0.0,0.0,1.0,215.0,1.0,0.0,0.0,50.0,10.0,Low,False,False
USR91453,Sneha Dube,Approved,low,35065.0,Farmer,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,10.0,Low,True,False
USR25826,Vasana Saran,Approved,medium,23351.0,Gig Worker,Chennai,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,10.0,Low,False,False
USR31599,Triya Seshadri,Approved,low,55164.0,Farmer,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,10.0,Low,False,False
USR39576,Ira Walia,Approved,high,17041.0,Gig Worker,Delhi,Delhi,1.0,17290.72,17290.72,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,10.0,Low,False,False
USR42956,Madhav Narang,Approved,low,14464.0,Freelancer,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,10.0,Low,False,False
USR54103,Owen Buch,Approved,medium,20777.0,Salaried,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,10.0,Low,False,False
USR59264,Irya Ratta,Approved,medium,59063.0,Freelancer,Lucknow,Uttar Pradesh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,10.0,Low,False,False
USR71985,Irya Dara,Pending,medium,35726.0,Student,Jaipur,Rajasthan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,10.0,Low,False,False
USR74352,Pooja Balakrishnan,Pending,low,10910.0,Student,Hyderabad,Telangana,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,10.0,Low,False,False
USR82155,Bakhshi Mani,Approved,medium,22746.0,Self Employed,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,10.0,Low,False,False
USR10001,Osha Dewan,Approved,medium,37535.0,Retired,Pune,Maharashtra,1.0,1720.78,1720.78,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR10107,Kalpit Narayan,Approved,low,47795.0,Self Employed,Hyderabad,Telangana,1.0,22698.19,22698.19,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR10369,Omya Zachariah,Approved,low,,Retired,Jalandhar,Punjab,1.0,8814.65,8814.65,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR10561,Aarnav Batra,Approved,low,62834.0,Unemployed,Bengaluru,Karnataka,1.0,12847.56,12847.56,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR10637,Benjamin Anne,Rejected,medium,33970.0,Salaried,Hyderabad,Telangana,1.0,10809.86,10809.86,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR10911,Radhika Mutti,Approved,medium,77492.0,Self Employed,Bengaluru,Karnataka,1.0,19413.0,19413.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR11006,Jeremiah Raghavan,Approved,low,31498.0,Unemployed,Jaipur,Rajasthan,1.0,13051.34,13051.34,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR11042,Jyoti Garde,Approved,medium,31835.0,Salaried,Hyderabad,Telangana,1.0,5023.4,5023.4,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR11096,Jagdish Kothari,Approved,low,26137.0,Business Owner,Hyderabad,Telangana,2.0,30019.08,15009.54,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,Low,False,False
USR11160,Sai Hayer,Pending,low,60563.0,Unemployed,Kolkata,West Bengal,1.0,21617.83,21617.83,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR11668,Eta Rattan,Approved,low,21832.0,Student,Hyderabad,Telangana,1.0,2500.53,2500.53,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR11827,Bhavya Uppal,Approved,low,27076.0,Salaried,Delhi,Delhi,1.0,10848.76,10848.76,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR12185,Veda Dhingra,Pending,low,69665.0,Freelancer,Delhi,Delhi,1.0,4629.51,4629.51,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR12227,Oviya Trivedi,Approved,low,27219.0,Retired,Kolkata,West Bengal,1.0,164.53,164.53,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR12593,Amaira Master,In Progress,medium,20161.0,Self Employed,Pune,Maharashtra,1.0,515.7,515.7,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR12676,Turvi Misra,Approved,low,15059.0,Retired,Pune,Maharashtra,1.0,4820.09,4820.09,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR12945,Pahal Bhargava,Approved,low,13008.0,Self Employed,Mumbai,Maharashtra,1.0,18451.45,18451.45,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR13072,Wridesh Bhakta,Approved,low,56175.0,Salaried,Mumbai,Maharashtra,1.0,18838.16,18838.16,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR13157,Luke Balasubramanian,Approved,low,27330.0,Self Employed,Amritsar,Punjab,1.0,7026.0,7026.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR13163,Jhalak Bora,Approved,high,37399.0,Salaried,Jalandhar,Punjab,1.0,2689.82,2689.82,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR13329,Qarin Kala,Approved,low,40397.0,Student,Hyderabad,Telangana,2.0,17935.84,8967.92,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,Low,False,False
USR13772,Osha Dara,Approved,low,37506.0,Unemployed,Lucknow,Uttar Pradesh,2.0,38579.0,19289.5,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,Low,False,False
USR13898,Damini Nagy,Pending,low,50501.0,Farmer,Lucknow,Uttar Pradesh,1.0,3034.18,3034.18,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR13975,Dipta Shankar,Approved,medium,,Freelancer,Lucknow,Uttar Pradesh,1.0,13083.67,13083.67,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR14485,Kritika Nori,Pending,low,23867.0,Freelancer,Amritsar,Punjab,2.0,32670.28,16335.14,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,Low,False,False
USR14570,Aryan Warrior,Approved,high,,Gig Worker,Jalandhar,Punjab,1.0,5759.81,5759.81,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR14895,Finn Bajwa,Approved,low,25275.0,Freelancer,Lucknow,Uttar Pradesh,1.0,8119.42,8119.42,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR14947,Triveni Seshadri,Pending,low,16017.0,Farmer,Lucknow,Uttar Pradesh,1.0,20378.7,20378.7,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR15164,Aahana Sarin,Approved,low,32221.0,Retired,Pune,Maharashtra,1.0,24223.92,24223.92,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
USR15344,Kavya Bahri,Approved,low,34312.0,Unemployed,Kolkata,West Bengal,2.0,12902.93,6451.465,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.0,Low,False,False
