user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR22374,UPMA SAGAR,GZRLA3913O,,06-Sep-74,kolkata,West Bengal,30445,Unemployed,17-02-26,APPROVED,LOW
usr91124,Om Ben,UYATS4644A,1.12E+11,575569305,mumbai,Maharashtra,15833,Unemployed,1714625501,Done,LOW
USR42842,Lee1a Kuruvi11a,PRDCZ7762D,4.75E+11,14-01-78 19:17,Hyd,Telangana,"Rs. 10,223",Business Owner,17-03-25,Done,medium
USR 22097,Dalaja Bandi,VXXOS1151R,2.92E+11,29-09-87,jaipur,Rajasthan,14666,Freelancer,,APPROVED,low
USR25182,Abeer Pall,YMQPS7536H,9.32E+11,07-15-1983,LDH,Punjab,33673,Gig Worker,29-08-24,KYC_DONE,Low
USR98141,Radha Dave,SOXBR1835P,3963434823,,Amritsar,Punjab,11066,Self Employed,11-10-25,Under Review,Low
USR93763,Kabir K0rpa1,RYKUP5784S,,06-01-98,delhi,Delhi,31397,Business Owner,1736584737,P,low
USR63140,Falan Dave,MVX0X7597Z,5.82E+11,,delhi,Delhi,14699,Gig Worker,01-20-2025,V,LOW
USR11515,Upma Natt,MNBIT1454Q,,,Jalandhar,Punjab,"Rs. 21,697",Farmer,20-Jul-24,P,medium
USR19143,Ethan Goda,CTEFH7021F,3298 1375 1784,06-10-05,Mumbai,Maharashtra,"INR 23,362",Freelancer,20-Mar-24,KYC_DONE,high
USR-95415,Chaitanya Thaker,ZDEGY9506Y,7319 8353 9399,24-11-69 19:18,amritsar,Punjab,"INR 13,837",Gig Worker,25-08-24,Verified,LOW
USR 18202,Abhiram Raja,RAE1D7695D,8.39E+11,13-09-75,jaipur,Rajasthan,30.6k,Gig Worker,23-08-25,Verified,low
USR 80606,Laban Chaudhuri,TFSEU6471W,4371101468,04-06-92,jaipur,Rajasthan,"₹38,286",Unemployed,04-Jul-25,VERIFIED,Medium
USR48202,Laksh Bajaj,QXDZA9341Q,XXXX-XXXX-6358,03-19-1996,LDH,Punjab,25264,Business Owner,1749687022,Done,medium
USR60098,Omisha Krishnamurthy,varaj4082l,9.72E+11,01-10-90,Jalandar,Punjab,"INR 35,404",Unemployed,26-11-24,APPROVED,low
USR87240,  Jyoti Sur  ,IEUYM4669L,7806-9669-4702,05-10-68,delhi,Delhi,"Rs. 89,763",Farmer,18-03-25 10:56,V,High
USR-17634,Xiti Raman,XKEOA9409N,XXXX-XXXX-9759,26-May-62,delhi,Delhi,14075,Farmer,,Rejected,Medium
USR-94422,Umang Sarin,ZKEYY4429E,8.02E+11,05-09-02 16:54,kolkata,West Bengal,8533,Retired,12-10-24,V,MEDIUM
USR42355,Laksh Thaman,ichkb2482r,5540 8692 7386,21-07-90,Hyd,Telangana,Not Available,Unemployed,,KYC_DONE,Low
usr48236,Saumya Vala,HCNXC9103B,2.44E+11,187823410,Bengaluru,Karnataka,Not Available,Retired,10-05-25,Done,low
USR 14548,JAIRAJ MORE,TAGAL 2883 H,4.48E+11,20-Oct-03,lucknow,Uttar Pradesh,26619,Business Owner,,APPROVED,Medium
USR95526,PeterKala,JFELW9526F,4930 4644 3534,05-10-83,Hyd,Telangana,27217,Student,21-01-26 8:19,Done,Low
USR71074,The0d0re Saran,agesh3576u,XXXX-XXXX-8260,01-05-78,Hyderabad,Telangana,"Rs. 14,256",Retired,1709669571,Done,low
USR-25977,Naveen Iyengar,lgjdz5392o,5271 5328 0398,09-09-69,Poona,Maharashtra,"Rs. 13,050",Unemployed,1717216113,APPROVED,Low
USR67136,Raghav Kaul,ZLKXI 6466 T,5749-0960-4432,,Calcutta,West Bengal,16.7k,Business Owner,28-11-24,Done,Low
usr_62629,NathanielHans,NZWAV 5535 W,8499 8261 9358,06-Sep-62,Mumbay,Maharashtra,34561,Salaried,23-01-26,IN_PROGRESS,low
USR34004,Januja Suresh,SBMKK9240L,5.66E+11,26-02-78,BLR,Karnataka,34370,Student,15-09-24,APPROVED,Medium
USR40439,HEMAL SRINIVASAN,WXYUJ0432R,XXXX-XXXX-4268,04-08-00,HYDERABAD,Telangana,Not Available,Gig Worker,02-23-2026,VERIFIED,LOW
USR31030,Xiti Ray,QSJNR1376Z,6.60E+11,18-04-81,jalandhar,Punjab,"₹24,426",Business Owner,08-28-2025,VERIFIED,MEDIUM
USR79295,Wahab Char,WASTI6010Z,XXXX-XXXX-3406,115339758,kolkata,West Bengal,"INR 64,023",Freelancer,29-08-24 13:40,VERIFIED,Low
usr80825,Manthan Karan,BPSUE 1888 N,1.44E+11,,Bombay,Maharashtra,"₹13,454",Gig Worker,26-09-24,Rejected,MEDIUM
USR48112,Nandini Naik,EYWIV6137N,,15-08-82 15:19,pune,Maharashtra,"INR 12,815",Retired,12-Sep-24,R,LOW
USR85258,Raagini Narain,UHNNE4441C,1.66E+11,26-Dec-76,Poona,Maharashtra,"₹55,145",Retired,19-02-25 10:29,VERIFIED,Low
USR86570,Yahvi Rai,HVSEK9568Z,1.45E+11,-243045600,kolkata,West Bengal,37623,Gig Worker,,R,Low
USR88567,  Naksh Ahluwalia  ,OSBRG1438,3.34E+12,,Pune,Maharashtra,"₹30,641",Farmer,08-01-26,KYC_DONE,Medium
USR93778,Utkarsh Tiwari,QITKS-8807-X,XXXX-XXXX-5012,24-10-74,LKO,Uttar Pradesh,"INR 16,027",Business Owner,26-Dec-25,V,MEDIUM
USR 52141,Yashoda Tandon,fzzby9534f,9.56E+11,20-10-97,Chennai,Tamil Nadu,10864,Student,01-02-24 13:05,APPROVED,LOW
USR50106,janaki mani,EALPW1624U,3475 7930 8688,05-21-1977,Bengaluru,Karnataka,47551,Student,07-07-24,VERIFIED,low
USR32614,Jagvi Bahl,zaqhb7231j,4.88E+12,02-07-05,Chennai,Tamil Nadu,92859,Student,19-11-24 5:30,Done,low
USR29799,Amrita De,LSORU2616M,XXXX-XXXX-0644,09-23-1987,Hyderabad,Telangana,Not Available,Farmer,21-03-24,V,LOW
usr66250,Ojas Dalal,BDGEG6184N,1141 8441 0362,09-11-74 11:34,Chennai,Tamil Nadu,"Rs. 62,819",Salaried,05-27-2025,KYC_DONE,Medium
USR62412,Aayush Sarna,RUCYJ0962,,03-13-1985,JPR,Rajasthan,36.6k,Student,19-02-26,P,LOW
USR16767,aachal raman,WITWZ1703,2.36E+11,14-06-88,jalandhar,Punjab,"INR 18,733",Student,,KYC_DONE,low
USR 26792,NILIMA BATH,RGIKN4424V,7.13E+11,13-Jan-95,Mumbai,Maharashtra,"INR 28,000",Farmer,02-07-24 2:24,V,unknown
USR14026,  Unnati Ganesh  ,ETZEO7285L,5771 9483 7053,22-01-94 23:26,HYDERABAD,Telangana,,Student,,Verified,LOW
USR-92126,Reyansh Acharya,sxrkl3895d,XXXX-XXXX-4281,990393053,delhi,Delhi,"₹18,355",Freelancer,03-01-25,KYC_DONE,LOW
USR 35397,Jatin Krish,ENRZY0076Q,7067-9767-4251,26-07-72,LDH,Punjab,19430,Gig Worker,14-Mar-24,Under Review,High
USR-69454,Leena Krish,XECMY 2176 L,3.93E+11,06-27-1965,LKO,Uttar Pradesh,"Rs. 25,607",Student,21-07-25 5:48,Done,High
usr22207,  Alka Palan  ,renqk1028k,3897 9910 2428,27-09-97 11:33,lucknow,Uttar Pradesh,35735,Salaried,,KYC_DONE,LOW
usr_28865,Jhalak Murthy,EHTEX0098B,,28-08-06,lucknow,Uttar Pradesh,"₹28,146",Business Owner,10-08-24,Verified,Low
USR77100,ManthanBhandari,ERZQH5817Y,1.30E+12,,Calcutta,West Bengal,38121,Retired,25-08-24,Done,low
USR29077,Gauri Vala,JFTSW4818T,69203394194,25-Oct-76,Bangalore,Karnataka,"Rs. 51,354",Freelancer,08-01-24 20:29,KYC_DONE,Medium
USR 38988,Urvashi Dora,OESTA4426,8478184681,01-05-97,Bengaluru,Karnataka,"₹39,420",Salaried,06-25-2025,Done,low
USR98262,Theodore Natt,AVXLW4719L,XXXX-XXXX-1576,12-01-76,amritsar,Punjab,15675,Student,20-Nov-24,KYC_DONE,Low
USR39124,Kalpit Zacharia,,1.35E+12,15-03-81 22:13,Lucknow,Uttar Pradesh,"₹15,143",Business Owner,05-11-25 20:46,APPROVED,LOW
USR20836,Jackson Mohan,vlgzc2362p,7.04E+11,19-04-70,Chennai,Tamil Nadu,"₹73,787",Business Owner,07-02-24,Verified,Low
USR74124,Baljiwan Reddy,JPVYL0923N,,27-May-05,jalandhar,Punjab,-28069,Unemployed,23-04-25 19:18,KYC_DONE,Low
USR21300,Diya Sengupta,RREAD0435X,2.38E+11,12-08-64,Pune,Maharashtra,,Retired,28-04-24 16:30,VERIFIED,LOW
USR-98633,Yochana Ben,WMGIK9253U,XXXX-XXXX-3034,06-04-05,bengaluru,Karnataka,13093,Salaried,06-12-25 1:25,V,LOW
USR72741,EKTA RAJ,BCZPG8687D,,09-02-63,LDH,Punjab,12811,Freelancer,26-10-24 9:22,Verified,Medium
usr21789,Krishna Dey,QTKJV4136A,3305 6208 3529,,ludhiana,Punjab,,Gig Worker,,Rejected,Medium
USR98241,JYOTI CHAUHAN,JGQII1343G,,,Ludhiana,Punjab,37121,Student,09-03-24 0:34,Verified,medium
USR23012,EKIYA HALDER,IAWYO7152J,XXXX-XXXX-4769,26-06-64 23:06,Jalandhar,Punjab,,Self Employed,21-06-25,V,LOW
USR71504,Yug Hora,XH0L16368X,6.70E+11,06-05-05 23:22,Chennai,Tamil Nadu,55316,Gig Worker,,Rejected,Medium
17255,Anusha Pant,WRTOB 7644 E,XXXX-XXXX-0047,04-12-07,mumbai,Maharashtra,15314,Gig Worker,03-03-26,IN_PROGRESS,low
62706,GAURANG AGATE,DJASW0247S,35165572866,,JPR,Rajasthan,25.5k,Gig Worker,04-22-2024,Under Review,low
90492,Akshay Mannan,KOBHD 1856 Z,5.04E+12,23-06-86,LDH,Punjab,42279,Freelancer,23-Sep-25,V,LOW
USR24185,Amruta Bora,SOXKU0767H,7431-8756-0518,07-09-94,Amritsar,Punjab,51720,Freelancer,26-05-25,VERIFIED,low
usr13868,Laban Boase,KQPTO0245F,XXXX-XXXX-7972,19-11-77 21:45,Ludhiana,Punjab,"₹16,282",Self Employed,12-05-25,Verified,Low
USR51147,AAHANA KAUR,HDLBY1947M,7.72E+11,07-12-88,Poona,Maharashtra,22287,Self Employed,09-04-24,PENDING,Low
usr23623,Zansi Varghese,PUCNA8528C,5.01E+12,07-09-81,Jalandar,Punjab,"INR 9,246",Farmer,,V,Low
USR80024,Dev Kanda,WUCLS3005K,,15-12-77 20:44,JPR,Rajasthan,67466,Freelancer,13-Sep-24,V,high
USR88664,Gayathri Sagar,LSZKD9074W,1.18E+11,10-01-60 18:32,Chennai,Tamil Nadu,,Salaried,12-14-2025,V,Low
USR48592,BHAVIKA RANDHAWA,IIUEM9016Z,XXXX-XXXX-8269,09-19-1992,JPR,Rajasthan,30.0k,Salaried,22-01-25,Verified,LOW
USR 79215,Leena Atwal,LPVTP 8222 Q,9.11E+11,04-05-07,BLR,Karnataka,35939,Freelancer,29-01-25,P,MEDIUM
USR75718,Qadim Muni,RJHXX9084,,09-04-86,Lucknow,Uttar Pradesh,71437,Business Owner,29-03-25,V,low
USR26517,Frado Sawhney,NCSIM 7475 I,1.90E+11,26-06-99,mumbai,Maharashtra,62412,Farmer,07-02-26,Verified,Low
USR97768,zaid khatri,cbkyp6197f,1274578755,29-Aug-69,Amritsar,Punjab,14665,Student,23-11-24 19:30,V,Unknown
USR20968,AGASTYA DUGAL,,9.67E+11,,Hyd,Telangana,22936,Gig Worker,08-Jan-24,APPROVED,medium
USR 70067,Xiti Dora,HTJNP5508Z,1.53E+11,27-09-97,Bombay,Maharashtra,30092,Retired,1728497372,KYC_DONE,medium
USR51450,Qabil Shan,PTUJI6361J,7.84E+11,13-01-96,jaipur,Rajasthan,Not Available,Business Owner,26-12-25,Verified,LOW
USR57716,Isha Agate,FODSB1912R,,02-27-1968,Jaipur,Rajasthan,14257,Retired,08-01-24 21:06,Verified,LOW
USR68555,Tarak Bala,NOAXB3665R,6.13E+11,06-03-07 11:34,pune,Maharashtra,"₹41,166",Retired,07-12-24,Rejected,low
USR87671,Dipta Dube,NBJAU9896U,5607-9904-5339,18-06-66 23:23,kolkata,West Bengal,31366,Student,,PENDING,LOW
USR26635,Zaid Upadhyay,OWPHY6964G,63212526228,01-19-1981,Delhi,Delhi,,Student,01-21-2024,FAILED,MEDIUM
USR15316,Jagvi Kaur,fbcae7966p,2.02E+11,14-05-03 21:06,Dilli,Delhi,26.9k,Business Owner,10-12-24,APPROVED,HIGH
USR17177,Unnati Som,cvyrk5519k,2.02E+11,14-06-82,Calcutta,West Bengal,22800,Gig Worker,23-07-25 11:25,P,LOW
USR19072,Aadi Deep,XTVTP8758E,0170 3116 1367,07-03-07,Madras,Tamil Nadu,21661,Salaried,16-07-25 6:19,APPROVED,low
USR-49518,Avni Kota,UX0GH6864Q,7.29E+11,,Mumbai,Maharashtra,26635,Self Employed,26-12-24,Verified,Low
USR21937,Akshay Mand,RWHMR1014C,3.63E+11,11-11-07,BLR,Karnataka,32405,Student,1726063198,Verified,Low
USR11254,  Kavya Wali  ,ZKKVM1561F,7.93E+12,1128448906,Jaipur,Rajasthan,-20553,Business Owner,05-05-24 22:32,V,low
usr70056,Patrick Parikh,taors6361v,4.68E+11,20-04-67 12:02,Chennai,Tamil Nadu,41.1k,Farmer,04-Sep-25,Verified,low
USR90824,Shivansh Sengupta,YIAFO1076X,5.79E+11,05-02-71,jaipur,Rajasthan,,Business Owner,07-05-24,APPROVED,low
usr30495,Gaurav Doshi,DKHKD-9874-E,3.90E+11,10-08-76,MUMBAI,Maharashtra,"₹57,126",Unemployed,24-08-24,VERIFIED,Low
USR78118,Ira Nagi,FDLYO-6866-K,2.31E+11,25-06-90 7:41,Kolkata,West Bengal,"₹50,432",Business Owner,07-11-24,KYC_DONE,Medium
USR52185,Onkar Hegde,RKYOA4478U,4.27E+11,11-02-64,HYDERABAD,Telangana,Not Available,Self Employed,1709624478,APPROVED,LOW
USR61691,  Champak Dalal  ,JCJFZ 3352 Q,5.83E+11,813886784,Calcutta,West Bengal,38007,Salaried,21-04-25 17:14,Verified,Medium
usr_60344,Vritti Sandal,SQYLJ7438L,5.70E+11,,New Delhi,Delhi,"Rs. 8,490",Student,07-Mar-24,VERIFIED,LOW
USR48403,VanshaTata,UDZUY6356K,4.11E+11,18-01-73,Lucknow,Uttar Pradesh,22573,Farmer,17-03-24,VERIFIED,LOW
USR-61177,Yochana Mallick,KDCRY0004,4.38E+11,30-10-77 13:00,New Delhi,Delhi,20821,Salaried,29-08-25 22:17,APPROVED,Low
USR18389,Laban Soman,,5.02E+12,31-10-67 6:13,Jalandhar,Punjab,47324,Farmer,06-11-25 1:25,Done,unknown
USR-47945,Hemani Bhattacharyya,XHWHS9440W,4.34E+11,21-08-64,New Delhi,Delhi,32819,Unemployed,,VERIFIED,Low
USR21754,JEREMIAH KHANNA,BSYCV6187V,4148-4998-9052,03-Feb-69,bengaluru,Karnataka,Not Available,Student,02-14-2025,Done,Low
USR39390,RAJATA DE,KMMYM 8962 X,1905 7548 6193,22-Sep-01,Delhi,Delhi,-15449,Student,17-Jul-24,Verified,Medium
89311,Ria Gara,YPJZH6934A,9.24E+11,17-09-04 20:59,lucknow,Uttar Pradesh,"Rs. 22,201",Farmer,,REJECTED,Low
47921,Faris Kalla,GJLCU8906,9878-6675-8160,24-01-87,Jalandhar,Punjab,24768,Retired,03-01-26 13:06,VERIFIED,MEDIUM
USR 13413,Vasudha Mandal,XDASJ9789D,86351858270,01-14-1994,Bangalore,Karnataka,"₹31,685",Retired,02-03-24,Done,Low
USR-36162,  Chakradev Madan  ,XKOXI6406B,29432776129,20-09-74,HYDERABAD,Telangana,"₹16,532",Salaried,12-21-2025,Done,LOW
USR26876,Praneel Pathak,JJ1QV6843Y,2.50E+11,09-11-65 16:12,jalandhar,Punjab,10407,Self Employed,25-08-25 12:25,REJECTED,Low
USR10845,WAHAB GOLLA,TPWLV5865K,9.90E+11,23-10-68 6:11,Pune,Maharashtra,-17955,Salaried,03-26-2026,R,MEDIUM
USR93755,Aarini Balasubramanian,SSTZP8492,1390-0369-4168,05-06-91,Amritsar,Punjab,13061,Unemployed,04-07-24 0:02,Under Review,Unknown
USR 99982,Darpan Khare,fxfuq7669x,9.80E+11,08-11-92 3:38,Delhi,Delhi,"Rs. 21,775",Student,11-Jan-24,Done,High
USR 22316,Lohit Lal,MWXTD7081L,3731 3639 2726,16-11-02 2:31,Jalandhar,Punjab,40.6k,Freelancer,09-03-24 5:15,Under Review,Medium
USR95022,  Imaran Dar  ,BRXUP2805L,5522 5683 3316,11-13-1981,LKO,Uttar Pradesh,,Farmer,05-26-2024,P,LOW
USR94119,Sai Pau,XAEYZ5392P,1.35E+11,26-12-84,kolkata,West Bengal,76491,Business Owner,1718169813,Verified,LOW
USR22522,Riya D’A1ia,MAMCP-8364-C,7821 8739 6867,10-02-05,Ludhiana,Punjab,"₹20,443",Freelancer,16-May-25,Verified,Medium
USR 80202,Aadi Aurora,YHRHH1539K,5904 1347 2401,25-03-65 19:54,BLR,Karnataka,31707,Salaried,03-05-25,Done,LOW
usr85204,Jha1ak Char,UNJEV 4594 H,XXXX-XXXX-0366,01-04-99,Ludhiana,Punjab,16.9k,Freelancer,01-06-24,Verified,low
USR84273,Wakeeta Gangu1y,EOTHM7691N,7.41E+11,10-14-1961,lucknow,Uttar Pradesh,17064,Unemployed,03-01-26,IN_PROGRESS,LOW
usr13173,Ekanta Natarajan,SFFVR-2507-I,,18-Oct-77,lucknow,Uttar Pradesh,Not Available,Business Owner,05-12-24,VERIFIED,medium
USR25057,Triya Randhawa,zwqbz3136w,1.25E+11,17-Dec-64,Hyd,Telangana,,Business Owner,,KYC_DONE,Low
USR58092,Yauvani Joshi,RREQS-8496-G,6681-8884-3620,23-Jul-96,JPR,Rajasthan,24.8k,Business Owner,03-05-25,Verified,Medium
USR85972,  Fiyaz Bera  ,PZDMB1128S,5.80E+11,133590811,Calcutta,West Bengal,44726,Unemployed,25-06-25,P,UNKNOWN
USR24183,FAQID BALAN,BCGLV9739,7454-8015-8298,15-Mar-92,Calcutta,West Bengal,"INR 23,718",Farmer,26-08-25,REJECTED,low
USR83207,  Divya Murty  ,XWFGA1235G,4.20E+11,30-12-69,DELHI,Delhi,,Business Owner,23-02-25 23:31,APPROVED,High
USR22047,Aahana Dani,EBCVC8252,3792-0752-6313,12-14-1998,MUMBAI,Maharashtra,13904,Freelancer,05-20-2024,Done,Low
USR22242,Edhitha Kota,RLFEF3195A,5585-7914-4524,10-09-84,Ludhiana,Punjab,"INR 16,715",Freelancer,12-23-2025,Verified,low
USR80006,Vrinda Pathak,BEHOE0855U,XXXX-XXXX-2998,08-11-96,LDH,Punjab,24163,Gig Worker,04-04-25,Reject,Low
USR-38799,Maya Sane,KVTTR6036G,3755-8782-0532,252673962,Poona,Maharashtra,18818,Self Employed,21-Sep-25,Done,low
usr_12657,OESHI MURTY,CGKSW4750X,5.43E+11,12-05-68 2:27,jaipur,Rajasthan,"₹46,174",Student,01-10-24,APPROVED,Low
USR42651,ANJALI KHARE,,4753-3597-4564,01-10-61 13:44,Lucknow,Uttar Pradesh,"Rs. 11,847",Farmer,24-03-26,REJECTED,low
usr52343,Kevin Pant,QOKKW1738K,8.73E+11,21-02-82,Hyd,Telangana,"₹66,464",Freelancer,25-Feb-24,APPROVED,low
USR12035,Gaurangi Mander,XNXWO5221X,9778-7188-2584,18-08-76 18:27,BLR,Karnataka,"Rs. 16,132",Freelancer,17-12-24 17:23,PENDING,Medium
USR27148,Isha Dada,fylns7371o,25287557264,25-07-75,Poona,Maharashtra,37423,Unemployed,01-08-24 1:35,KYC_DONE,MEDIUM
USR21102,Nitesh Viswanathan,QHABO6767I,4.66E+12,01-04-90,Calcutta,West Bengal,"₹33,864",Student,11-09-25,V,LOW
USR14499,SudikshaJha,ABHUR8287P,XXXX-XXXX-7766,09-06-69,Jaipur,Rajasthan,27200,Retired,1722293899,APPROVED,unknown
USR35075,Aachal Sanghvi,WNRCT-8129-W,2.69E+11,19-07-87 11:37,lucknow,Uttar Pradesh,"Rs. 20,461",Student,20-12-24 4:24,V,Low
USR84115,henry andra,NHYED9939C,0221 4210 9825,11-25-1981,LDH,Punjab,,Self Employed,05-05-24,Verified,Low
USR70255,Dayita Shenoy,CFV1F4698N,91511220613,02-02-81,jalandhar,Punjab,-23727,Farmer,02-20-2026,Done,LOW
USR92222,Dhruv Kaul,FODZB5003X,0458 6671 6210,09-09-04,Jalandar,Punjab,14580,Farmer,03-02-26,REJECTED,Medium
USR16742,Urvashi Sinha,YEZWM8774Q,6641-8207-6739,12-10-84 16:03,pune,Maharashtra,"₹49,263",Freelancer,20-Jul-24,V,Medium
USR-23453,Girish Munshi,WICFP7673C,XXXX-XXXX-8115,03-02-06,Poona,Maharashtra,"Rs. 11,770",Freelancer,03-01-25 1:21,Done,low
usr73311,AADI ISSAC,PBGGS1519S,6010 6146 6289,14-07-60,bengaluru,Karnataka,17237,Gig Worker,08-02-24 6:51,APPROVED,low
USR31520,GIRINDRA GARDE,GAXJF2954G,3363 4853 4475,11-06-81,HYDERABAD,Telangana,19783,Self Employed,05-Jul-25,Done,low
USR52451,Ekta Parikh,XGRBP-0389-K,2018 4606 8739,665513437,bengaluru,Karnataka,,Self Employed,10-02-24,APPROVED,high
USR72466,Parth Muni,KAPKA6725A,3.21E+11,12-Oct-77,DELHI,Delhi,"Rs. 14,555",Self Employed,30-Dec-25,VERIFIED,Low
USR32272,Yashawini Uppal,EKYEC-0101-V,7295 8935 4339,,MUMBAI,Maharashtra,"₹18,599",Salaried,26-Oct-25,APPROVED,Low
USR80122,Finn Sharma,zfrgs9154q,6.26E+11,17-05-84,Jalandhar,Punjab,"₹18,747",Gig Worker,20-03-24,Verified,High
usr17160,charita patel,PMVSO2453A,8.86E+11,12-08-05,MUMBAI,Maharashtra,35.5k,Freelancer,,V,low
USR70060,Unni Krishnan,IHSUB6890,4.11E+11,30-01-98,Jalandar,Punjab,17.4k,Self Employed,08-01-26,Under Review,low
USR32402,Yachana Rajagopal,EPUTY4832F,9.55E+11,29-01-61,delhi,Delhi,17023,Business Owner,17-01-24,APPROVED,Low
USR40567,Balhaar Manda,XLPUZ4164G,8238 5405 7084,1125966859,lucknow,Uttar Pradesh,13719,Salaried,22-11-24 20:45,Under Review,LOW
USR94093,AYUSHMAN CHAUDHURI,PXVLH3849U,1869 5911 3151,01-03-89 6:56,Jaipur,Rajasthan,-35524,Farmer,,IN_PROGRESS,low
usr_96144,Sarthak Vohra,EQADB0305S,3.63E+11,1022121297,MUMBAI,Maharashtra,Not Available,Farmer,21-12-25 19:59,VERIFIED,LOW
USR-21058,Charita Khare,LVM1T2220G,9208 6678 2534,13-03-78 2:15,Delhi,Delhi,"Rs. 48,604",Retired,13-07-24 7:53,Verified,LOW
USR28152,Matthew Sastry,PFYLL4712B,XXXX-XXXX-2850,19-02-05,Madras,Tamil Nadu,21165,Business Owner,,V,LOW
62251,DARPAN BALAKRISHNAN,YLVQC4261P,5686 0368 6085,25-Aug-96,Amritsar,Punjab,12451,Salaried,07-Jan-25,Verified,LOW
usr_33905,Vincent Balakrishnan,WKGAX 4927 X,,05-26-1985,Delhi,Delhi,"INR 21,182",Unemployed,21-04-25 15:04,APPROVED,low
USR-52379,Wridesh Dhaliwal,UMEBU7193F,XXXX-XXXX-6443,17-08-71,LKO,Uttar Pradesh,28914,Salaried,24-02-26,Done,high
USR91269,Urvashi Sabharwal,HTRWE2777I,,136635127,Ludhiana,Punjab,"₹19,901",Salaried,16-12-25 16:32,V,low
USR19770,Rayaan Dani,VKAJX1223U,56362628997,10-09-64,jaipur,Rajasthan,47788,Salaried,30-11-25 0:02,R,medium
usr97071,Dayamai Ravel,YXDXX3865U,4.63E+12,27-05-80 0:33,Delhi,Delhi,16379,Unemployed,21-Dec-24,Verified,high
usr19435,MUGDHA RAMAN,PLXEC1699O,5.22E+11,12-May-75,ludhiana,Punjab,15920,Self Employed,31-Dec-25,V,LOW
USR69746,Nilima Koshy,VBIZH 0800 R,6719-5432-7512,28-12-81 11:52,Calcutta,West Bengal,22763,Business Owner,28-Jan-24,Verified,HIGH
USR 77972,Aarnav Warrior,YKCPU-3345-C,8.42E+11,17-03-00 22:31,LKO,Uttar Pradesh,50362,Self Employed,11-02-25 12:06,APPROVED,LOW
USR-62597,Triveni Bhatnagar,RBJLV2278S,5.42E+11,,Hyderabad,Telangana,65835,Student,09-21-2025,APPROVED,Low
76153,Aashi Khosla,,6647 5346 3613,30-May-74,HYDERABAD,Telangana,"INR 26,371",Farmer,08-12-24 16:15,APPROVED,low
usr_85692,Neha Jaggi,TMTMG5820,,15-Aug-80,jaipur,Rajasthan,112524,Business Owner,18-10-25,V,Medium
54300,Gagan Shah,FVMWY6094O,5675-2948-9892,06-04-70,mumbai,Maharashtra,Not Available,Salaried,02-02-26,R,LOW
31258,Frederick Bhagat,LYUJW7958F,7.84E+11,29-07-03,chennai,Tamil Nadu,"Rs. 9,033",Unemployed,05-07-25,APPROVED,high
USR50892,Nakul Thaman,OYGBY6834L,6172-4334-0969,-259171241,chennai,Tamil Nadu,19165,Student,22-08-24,APPROVED,Low
USR28186,Ganga Kadakia,HYSZA 2311 E,3.70E+11,02-Apr-04,jaipur,Rajasthan,34145,Farmer,,V,low
USR39939,Damyanti Kalita,,9.39E+11,16-Aug-96,ludhiana,Punjab,"₹18,522",Unemployed,21-01-26,Verified,medium
usr46791,Kashish Chaudhry,IFPEX0472P,5.24E+12,11-04-73,LDH,Punjab,"INR 26,381",Retired,20-10-25 14:48,REJECTED,low
USR 12987,Tarak Shan,WBAMJ4041O,2439 8427 2266,,Amritsar,Punjab,44.6k,Self Employed,,V,medium
USR15677,SHIVANI RAJAGOPAL,IGEBV0363A,2649 6903 0487,19-09-71 20:51,JPR,Rajasthan,35015,Business Owner,17-05-25 20:13,V,Low
USR19923,Neel Aggarwal,KRZJV5283P,6.50E+11,458178657,Jalandar,Punjab,"Rs. 54,434",Self Employed,14-01-24,KYC_DONE,Low
USR39412,  Yashoda Dubey  ,,5123462538,26-08-02 10:22,BLR,Karnataka,,Unemployed,21-01-26,Done,Low
USR51525,  Keya Sekhon  ,XKKBL5136,4917-2087-2031,04-02-63,Bengaluru,Karnataka,,Farmer,08-08-24,KYC_DONE,MEDIUM
USR67787,SAMESH CHOUDHRY,SARFA7450O,6.35E+11,24-02-68,ludhiana,Punjab,14003,Farmer,21-05-25,V,Medium
USR75461,Girish Balan,RVGGM2640E,7.58E+11,19-06-83,Bangalore,Karnataka,19602,Farmer,25-05-24,Under Review,low
USR29525,Upkaar Misra,WJYOM2378E,7455-1028-2744,09-Dec-60,MUMBAI,Maharashtra,14430,Self Employed,02-03-24,V,MEDIUM
USR65865,Sudiksha Kade,DORLM9088O,7.78E+11,-244839377,DELHI,Delhi,41246,Business Owner,19-06-25 19:27,APPROVED,medium
USR-67562,Avni Biswas,EUGGM-6301-X,XXXX-XXXX-5556,19-01-84 15:12,jaipur,Rajasthan,21349,Freelancer,,KYC_DONE,LOW
USR50435,Zilmil Bir,GKHXY0077T,2.36E+11,04-05-86,Pune,Maharashtra,25.8k,Unemployed,10-01-26 19:30,P,High
USR41061,LAVANYA PAL,BLHAP3983J,XXXX-XXXX-5755,25-04-93 15:08,Chennai,Tamil Nadu,Not Available,Business Owner,,KYC_DONE,Low
USR63500,Harrison Kumer,XDYTP8995U,1.30E+11,199695954,jalandhar,Punjab,"INR 102,165",Unemployed,17-02-26,VERIFIED,LOW
